DisplayName;Department;BusinessRole;AccountType;LastLogon;Ruoli;Username;Email;UPN;EmployeeId;Manager;StatusAD;StatusHR;OrphanGroups
svc_data_lugj;Data Engineering;Data Engineer;Internal;2025-06-11T12:45:55Z;INF_DBAAS_READ,INF_MAIL_READ,INF_VPN_READ,SYS_AWS_ALL,SYS_AWS_READ,SYS_CONFLUENCE_READ,SYS_GCP_WRITE,SYS_POWERBI_WRITE,SYS_SNOWFLAKE_WRITE;;;;;;;;
alessandro.ferrari.ckmv;Data Science;Data Scientist;Internal;2025-04-03T13:35:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_GCP_WRITE,SYS_JIRA_READ,SYS_POWERBI_VIEW,SYS_SNOWFLAKE_READ;;;;;;;;
marta.bruno.eqcc;Analytics BI;BI Analyst;Internal;2025-09-15T08:52:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_VIEW,SYS_SAP_WRITE,SYS_SNOWFLAKE_VIEW;;;;;;;;
davide.lombardi.oytq;Product Management;Product Manager;Internal;2025-08-28T11:05:55Z;INF_MAIL_READ,INF_VPN_ALL,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_JIRA_WRITE,SYS_POWERBI_VIEW;;;;;;;;
adm_elisa.bianchi.wbww;Product Design;Product Designer;Internal;2025-08-01T13:08:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_JIRA_WRITE;;;;;;;;
paolo.ricci.krqm;IT Helpdesk;IT Support;Internal;2024-03-28T11:25:55Z;INF_FILESHARE_READ,INF_MAIL_READ,INF_MAIL_WRITE,INF_MDM_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_VIEW,SYS_SERVICENOW_WRITE;;;;;;;;
chiara.giordano.bmqg;IT Operations;IT Ops Specialist;Internal;2025-06-07T08:39:55Z;INF_EDR_READ,INF_FILESHARE_VIEW,INF_MAIL_READ,INF_MAIL_WRITE,INF_MDM_READ,INF_VPN_READ,INF_VPN_VIEW,SYS_CONFLUENCE_READ,SYS_SERVICENOW_READ;;;;;;;;
svc_workplace_it_fewf;Workplace IT;Workplace Specialist;Technical;2025-10-07T10:30:55Z;INF_FILESHARE_VIEW,INF_MAIL_READ,INF_MAIL_WRITE,INF_MDM_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_WRITE,SYS_SERVICENOW_VIEW;;;;;;;;
adm_sara.esposito.dqqf;PMO;PMO Analyst;Internal;2026-01-31T16:14:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_JIRA_VIEW,SYS_POWERBI_VIEW;;;;;;;;
adm_matteo.gallo.qnxn;R&D AI;AI Researcher;Internal;2026-01-15T10:31:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_WRITE,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_GCP_READ,SYS_JIRA_READ,SYS_SNOWFLAKE_VIEW;;;;;;;;
svc_r_d_wark;R&D Innovation;Innovation Engineer;Internal;2026-02-06T13:03:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_READ,SYS_AZURE_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_JIRA_READ;;;;;;;;
stefano.verdi.ozwa;Support L1;Support Agent L1;Internal;2025-06-23T14:19:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_SERVICENOW_VIEW,SYS_ZENDESK_VIEW;;;;;;;;
irene.marino.aysr;Support L2;Support Agent L2;Internal;2025-08-26T09:05:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_SERVICENOW_READ,SYS_SPLUNK_WRITE,SYS_ZENDESK_WRITE;;;;;;;;
giorgio.mancini.tbjh;Customer Success Enterprise;CSM Enterprise;Internal;2025-08-30T12:47:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_SALESFORCE_VIEW,SYS_ZENDESK_WRITE;;;;;;;;
federica.leone.dogb;Customer Success SMB;CSM SMB;Technical;2025-07-10T11:18:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SALESFORCE_READ,SYS_ZENDESK_WRITE;;;;;;;;
simone.romano.wkdq;Sales Enterprise;Sales Executive;Internal;2025-11-28T12:47:55Z;INF_CRM_WRITE,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_READ,SYS_SALESFORCE_WRITE;;;;;;;;
svc_sales_smb_sales_kang;Sales SMB;Sales Representative;External;2025-11-18T12:13:55Z;INF_CRM_VIEW,INF_MAIL_READ,INF_VPN_ALL,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SALESFORCE_READ;;;;;;;;
adm_antonio.barbieri.eliq;Marketing Digital;Digital Marketer;Internal;2025-10-11T14:24:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_WRITE,SYS_SALESFORCE_WRITE;;;;;;;;
adm_silvia.russo.cfdl;Marketing Content;Content Specialist;Internal;2025-09-16T09:13:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_JIRA_VIEW;;;;;;;;
roberto.greco.didy;Finance Controlling;Controller;Internal;2025-11-06T10:30:55Z;INF_ERP_WRITE,INF_FILESHARE_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_WRITE,SYS_SAP_WRITE;;;;;;;;
anna.rizzo.fzbe;Finance AP;AP Specialist;Internal;2025-12-28T12:14:55Z;INF_ERP_WRITE,INF_FILESHARE_VIEW,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SAP_WRITE;;;;;;;;
luca.rossi.fnkt;Finance AR;AR Specialist;Internal;2026-02-02T08:21:55Z;INF_ERP_VIEW,INF_FILESHARE_VIEW,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SAP_READ;;;;;;;;
svc_hr_talent_cupt;HR Talent;Talent Partner;Technical;2025-07-06T07:30:55Z;INF_FILESHARE_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_WORKDAY_READ;;;;;;;;
giulia.costa.rlza;HR Payroll;Payroll Specialist;Internal;2025-07-22T13:49:55Z;INF_FILESHARE_WRITE,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SAP_WRITE,SYS_WORKDAY_WRITE;;;;;;;;
adm_francesca.fontana.gohd;Legal Compliance;Compliance Analyst;Internal;2026-01-20T15:52:55Z;INF_FILESHARE_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_SERVICENOW_WRITE;;;;;;;;
svc_procurement_ztvx;Procurement;Procurement Specialist;Internal;2025-09-26T09:20:55Z;INF_ERP_WRITE,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SAP_WRITE,SYS_SERVICENOW_VIEW;;;;;;;;
marta.bruno.fvjc;Executive Office;Executive Assistant;Internal;2025-09-03T16:20:55Z;INF_FILESHARE_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_POWERBI_WRITE;;;;;;;;
svc_internal_audit_mtor;Internal Audit;Internal Auditor;Internal;2025-11-22T16:40:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_POWERBI_WRITE,SYS_SAP_READ,SYS_SPLUNK_WRITE;;;;;;;;
elisa.bianchi.fdte;Business Applications;Business Apps Analyst;Internal;2025-09-29T12:08:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_JIRA_READ,SYS_SALESFORCE_READ,SYS_SAP_WRITE,SYS_SERVICENOW_READ,SYS_WORKDAY_VIEW;;;;;;;;
paolo.ricci.fahk;Engineering Backend;Backend Engineer;Technical;2025-07-16T07:49:55Z;INF_MAIL_READ,INF_VPN_ALL,INF_VPN_READ,SYS_AWS_WRITE,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_GITLAB_READ,SYS_JENKINS_VIEW,SYS_JIRA_READ,SYS_K8S_WRITE;;;;;;;;
chiara.giordano.xjky;Engineering Frontend;Frontend Engineer;Internal;2025-06-20T11:13:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_GITHUB_VIEW,SYS_JENKINS_READ,SYS_JIRA_VIEW;;;;;;;;
andrea.santoro.egcn;Engineering Mobile;Mobile Engineer;External;2025-12-23T07:14:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_VIEW,SYS_CONFLUENCE_READ,SYS_GITHUB_READ,SYS_JENKINS_READ,SYS_JIRA_VIEW;;;;;;;;
sara.esposito.timh;Engineering QA;QA Engineer;Internal;2025-03-21T10:22:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_JENKINS_VIEW,SYS_JIRA_READ,SYS_K8S_WRITE;;;;;;;;
matteo.gallo.dcxd;Platform SRE;SRE Engineer;Technical;2025-07-03T14:26:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_ARGOCD_READ,SYS_AWS_READ,SYS_AZURE_WRITE,SYS_CONFLUENCE_READ,SYS_DATADOG_READ,SYS_GCP_READ,SYS_K8S_READ;;;;;;;;
valentina.moretti.hxye;Platform DevOps;DevOps Engineer;Internal;2025-12-24T08:47:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_ARGOCD_VIEW,SYS_AWS_WRITE,SYS_AZURE_READ,SYS_CONFLUENCE_READ,SYS_GCP_READ,SYS_JENKINS_VIEW,SYS_K8S_WRITE;;;;;;;;
stefano.verdi.sces;Cloud Infrastructure;Cloud Engineer;Internal;2025-05-29T09:26:55Z;INF_MAIL_READ,INF_SECRETS_WRITE,INF_VPN_READ,SYS_AWS_READ,SYS_AZURE_READ,SYS_CONFLUENCE_READ,SYS_DATADOG_READ,SYS_GCP_READ,SYS_K8S_WRITE;;;;;;;;
irene.marino.wofy;Network Operations;Network Engineer;External;2025-05-17T07:13:55Z;INF_BASTION_VIEW,INF_DNS_VIEW,INF_FIREWALL_READ,INF_MAIL_READ,INF_NETWORK_READ,INF_SIEM_VIEW,INF_VPN_READ,INF_VPN_VIEW,SYS_CONFLUENCE_READ;;;;;;;;
giorgio.mancini.hojw;Security SOC;SOC Analyst;External;2025-04-28T08:20:55Z;INF_EDR_VIEW,INF_FIREWALL_VIEW,INF_IAM_READ,INF_MAIL_READ,INF_SIEM_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_VIEW,SYS_SPLUNK_VIEW;;;;;;;;
federica.leone.wbpk;Security GRC;GRC Specialist;Internal;2025-10-26T09:38:55Z;INF_MAIL_READ,INF_SIEM_WRITE,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_SERVICENOW_VIEW,SYS_SPLUNK_READ;;;;;;;;
adm_simone.romano.lldp;Security IAM;IAM Specialist;Internal;2025-12-31T15:50:55Z;INF_IAM_READ,INF_MAIL_READ,INF_SECRETS_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_WRITE,SYS_SERVICENOW_WRITE;;;;;;;;
adm_laura.conti.ivaa;Data Engineering;Data Engineer;Internal;2025-05-20T10:55:55Z;INF_DBAAS_READ,INF_MAIL_READ,INF_VPN_READ,SYS_AWS_WRITE,SYS_CONFLUENCE_READ,SYS_GCP_WRITE,SYS_POWERBI_READ,SYS_SNOWFLAKE_WRITE;;;;;;;;
antonio.barbieri.kqkl;Data Science;Data Scientist;Internal;2025-07-20T11:22:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_GCP_READ,SYS_JIRA_VIEW,SYS_POWERBI_READ,SYS_SNOWFLAKE_READ;;;;;;;;
adm_silvia.russo.xugs;Analytics BI;BI Analyst;Internal;2025-10-03T17:05:55Z;INF_MAIL_READ,INF_VPN_ALL,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_VIEW,SYS_SAP_READ,SYS_SNOWFLAKE_WRITE;;;;;;;;
svc_product_product_yuyk;Product Management;Product Manager;Internal;2025-08-19T11:28:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_JIRA_READ,SYS_POWERBI_READ;;;;;;;;
anna.rizzo.droj;Product Design;Product Designer;Internal;2025-10-22T15:31:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_JIRA_WRITE;;;;;;;;
svc_it_helpdesk_it_nlrx;IT Helpdesk;IT Support;Internal;2025-12-29T13:35:55Z;INF_FILESHARE_VIEW,INF_MAIL_READ,INF_MAIL_WRITE,INF_MDM_WRITE,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_WRITE,SYS_SERVICENOW_WRITE;;;;;;;;
marco.colombo.jsvk;IT Operations;IT Ops Specialist;Internal;2025-06-27T08:11:55Z;INF_EDR_WRITE,INF_FILESHARE_READ,INF_MAIL_READ,INF_MAIL_WRITE,INF_MDM_WRITE,INF_VPN_READ,INF_VPN_WRITE,SYS_CONFLUENCE_READ,SYS_SERVICENOW_VIEW;;;;;;;;
giulia.costa.nsww;Workplace IT;Workplace Specialist;External;2025-03-25T15:04:55Z;INF_FILESHARE_VIEW,INF_MAIL_READ,INF_MDM_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_READ,SYS_SERVICENOW_VIEW;;;;;;;;
svc_pmo_lwsz;PMO;PMO Analyst;Internal;2024-10-29T16:26:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_JIRA_READ,SYS_POWERBI_READ;;;;;;;;
alessandro.ferrari.rdpk;R&D AI;AI Researcher;External;2025-09-25T08:08:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_READ,SYS_CONFLUENCE_READ,SYS_GCP_READ,SYS_JIRA_VIEW,SYS_SNOWFLAKE_READ;;;;;;;;
svc_r_d_fpiq;R&D Innovation;Innovation Engineer;Technical;2025-12-02T16:38:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_READ,SYS_AZURE_WRITE,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_JIRA_VIEW;;;;;;;;
davide.lombardi.rqgp;Support L1;Support Agent L1;Internal;2025-04-02T12:35:55Z;INF_MAIL_READ,INF_MAIL_VIEW,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SERVICENOW_VIEW,SYS_ZENDESK_READ;;;;;;;;
elisa.bianchi.jxwb;Support L2;Support Agent L2;Internal;2025-09-16T09:55:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_SERVICENOW_VIEW,SYS_SPLUNK_VIEW,SYS_ZENDESK_READ;;;;;;;;
svc_customer_success_csm_sbjb;Customer Success Enterprise;CSM Enterprise;Internal;2025-10-02T15:17:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_SALESFORCE_READ,SYS_ZENDESK_READ;;;;;;;;
chiara.giordano.owlq;Customer Success SMB;CSM SMB;Internal;2025-10-26T09:32:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SALESFORCE_READ,SYS_ZENDESK_VIEW;;;;;;;;
andrea.santoro.gztr;Sales Enterprise;Sales Executive;Technical;2025-04-02T12:17:55Z;INF_CRM_VIEW,INF_MAIL_READ,INF_VPN_ALL,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_WRITE,SYS_SALESFORCE_VIEW;;;;;;;;
svc_sales_smb_vdcl;Sales SMB;Sales Representative;Internal;2025-05-22T12:43:55Z;INF_CRM_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SALESFORCE_READ;;;;;;;;
adm_matteo.gallo.gibz;Marketing Digital;Digital Marketer;External;2025-09-26T09:53:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_VIEW,SYS_SALESFORCE_VIEW;;;;;;;;
valentina.moretti.ujij;Marketing Content;Content Specialist;Internal;2025-06-03T14:08:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_JIRA_READ;;;;;;;;
stefano.verdi.ldxs;Finance Controlling;Controller;Internal;2025-03-27T16:46:55Z;INF_ERP_READ,INF_FILESHARE_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_VIEW,SYS_SAP_WRITE;;;;;;;;
irene.marino.swqa;Finance AP;AP Specialist;External;2025-06-16T07:46:55Z;INF_ERP_VIEW,INF_FILESHARE_VIEW,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SAP_READ;;;;;;;;
giorgio.mancini.ncsc;Finance AR;AR Specialist;Internal;2025-12-17T11:34:55Z;INF_ERP_VIEW,INF_FILESHARE_WRITE,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SAP_READ;;;;;;;;
federica.leone.dnho;HR Talent;Talent Partner;Internal;2025-07-20T11:28:55Z;INF_FILESHARE_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_WORKDAY_READ;;;;;;;;
simone.romano.kzhi;HR Payroll;Payroll Specialist;Technical;2025-08-19T11:28:55Z;INF_FILESHARE_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SAP_VIEW,SYS_WORKDAY_READ;;;;;;;;
adm_laura.conti.uezu;Legal Compliance;Compliance Analyst;External;2026-01-17T12:16:55Z;INF_FILESHARE_VIEW,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_SERVICENOW_READ;;;;;;;;
antonio.barbieri.jcuj;Procurement;Procurement Specialist;Internal;2025-04-07T07:36:55Z;INF_ERP_READ,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SAP_WRITE,SYS_SERVICENOW_VIEW;;;;;;;;
silvia.russo.mgpf;Executive Office;Executive Assistant;Technical;2025-12-05T09:48:55Z;INF_FILESHARE_WRITE,INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_POWERBI_READ;;;;;;;;
roberto.greco.dsvx;Internal Audit;Internal Auditor;Internal;2025-03-24T14:01:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_POWERBI_VIEW,SYS_SAP_WRITE,SYS_SPLUNK_VIEW;;;;;;;;
adm_anna.rizzo.qlex;Business Applications;Business Apps Analyst;Internal;2025-12-30T14:56:55Z;INF_MAIL_READ,INF_VPN_ALL,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_JIRA_READ,SYS_SALESFORCE_VIEW,SYS_SAP_VIEW,SYS_SERVICENOW_WRITE,SYS_WORKDAY_VIEW;;;;;;;;
luca.rossi.cjrj;Engineering Backend;Backend Engineer;Technical;2023-03-18T15:07:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_GITLAB_WRITE,SYS_JENKINS_WRITE,SYS_JIRA_VIEW,SYS_K8S_WRITE;;;;;;;;
marco.colombo.qmod;Engineering Frontend;Frontend Engineer;Technical;2025-10-12T16:03:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_WRITE,SYS_CONFLUENCE_READ,SYS_GITHUB_WRITE,SYS_JENKINS_WRITE,SYS_JIRA_READ;;;;;;;;
giulia.costa.qaej;Engineering Mobile;Mobile Engineer;Internal;2026-01-21T17:04:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_WRITE,SYS_GITHUB_VIEW,SYS_JENKINS_VIEW,SYS_JIRA_WRITE;;;;;;;;
svc_qa_qa_rsrw;Engineering QA;QA Engineer;Technical;2025-05-16T16:27:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_JENKINS_VIEW,SYS_JIRA_READ,SYS_K8S_WRITE;;;;;;;;
alessandro.ferrari.ehaj;Platform SRE;SRE Engineer;Internal;2025-04-29T09:59:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_ARGOCD_VIEW,SYS_AWS_WRITE,SYS_AZURE_WRITE,SYS_CONFLUENCE_READ,SYS_DATADOG_READ,SYS_GCP_WRITE,SYS_K8S_READ;;;;;;;;
marta.bruno.mrhy;Platform DevOps;DevOps Engineer;Technical;2025-10-16T09:16:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_ARGOCD_WRITE,SYS_AWS_WRITE,SYS_AZURE_READ,SYS_CONFLUENCE_READ,SYS_GCP_READ,SYS_JENKINS_READ,SYS_K8S_WRITE;;;;;;;;
svc_cloud_infrastructure_dpsw;Cloud Infrastructure;Cloud Engineer;Internal;2025-03-22T11:55:55Z;INF_MAIL_READ,INF_SECRETS_WRITE,INF_VPN_READ,SYS_AWS_READ,SYS_AZURE_READ,SYS_CONFLUENCE_READ,SYS_DATADOG_WRITE,SYS_GCP_READ,SYS_K8S_WRITE;;;;;;;;
elisa.bianchi.urag;Network Operations;Network Engineer;Technical;2025-07-23T14:25:55Z;INF_BASTION_WRITE,INF_DNS_READ,INF_FIREWALL_WRITE,INF_MAIL_READ,INF_NETWORK_READ,INF_SIEM_READ,INF_VPN_READ,SYS_CONFLUENCE_READ;;;;;;;;
paolo.ricci.hbke;Security SOC;SOC Analyst;Internal;2025-05-07T07:27:55Z;INF_EDR_READ,INF_FIREWALL_WRITE,INF_IAM_WRITE,INF_MAIL_READ,INF_SIEM_WRITE,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_READ,SYS_SPLUNK_WRITE;;;;;;;;
adm_chiara.giordano.jbqm;Security GRC;GRC Specialist;Internal;2025-09-10T14:06:55Z;INF_MAIL_READ,INF_SIEM_WRITE,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SERVICENOW_VIEW,SYS_SPLUNK_WRITE;;;;;;;;
andrea.santoro.kaiz;Security IAM;IAM Specialist;Internal;2025-10-18T11:22:55Z;INF_IAM_WRITE,INF_MAIL_READ,INF_SECRETS_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_READ,SYS_SERVICENOW_VIEW;;;;;;;;
sara.esposito.pnwf;Data Engineering;Data Engineer;Internal;2025-06-08T09:48:55Z;INF_DBAAS_WRITE,INF_MAIL_READ,INF_VPN_READ,SYS_AWS_WRITE,SYS_CONFLUENCE_READ,SYS_GCP_WRITE,SYS_POWERBI_WRITE,SYS_SNOWFLAKE_VIEW;;;;;;;;
matteo.gallo.dkkv;Data Science;Data Scientist;Internal;2025-06-10T11:54:55Z;INF_MAIL_READ,INF_VPN_ALL,INF_VPN_READ,SYS_AWS_ALL,SYS_AWS_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_GCP_WRITE,SYS_JIRA_WRITE,SYS_POWERBI_VIEW,SYS_SNOWFLAKE_READ;;;;;;;;
valentina.moretti.juiq;Analytics BI;BI Analyst;Technical;2025-04-28T08:29:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_POWERBI_READ,SYS_SAP_VIEW,SYS_SNOWFLAKE_WRITE;;;;;;;;
adm_stefano.verdi.ucby;Product Management;Product Manager;Internal;2025-11-12T17:06:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_JIRA_WRITE,SYS_POWERBI_WRITE;;;;;;;;
adm_irene.marino.xzay;Product Design;Product Designer;Internal;2025-06-15T16:54:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_JIRA_WRITE;;;;;;;;
giorgio.mancini.xxou;IT Helpdesk;IT Support;Internal;2025-05-15T16:06:55Z;INF_FILESHARE_WRITE,INF_MAIL_READ,INF_MAIL_WRITE,INF_MDM_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_READ,SYS_SERVICENOW_WRITE;;;;;;;;
federica.leone.xjoc;IT Operations;IT Ops Specialist;Internal;2025-07-03T14:44:55Z;INF_EDR_WRITE,INF_FILESHARE_READ,INF_MAIL_READ,INF_MDM_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SERVICENOW_READ;;;;;;;;
simone.romano.ruhe;Workplace IT;Workplace Specialist;Internal;2025-04-06T16:08:55Z;INF_FILESHARE_VIEW,INF_MAIL_READ,INF_MAIL_WRITE,INF_MDM_VIEW,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_OKTA_READ,SYS_SERVICENOW_VIEW;;;;;;;;
laura.conti.zwqo;PMO;PMO Analyst;Internal;2026-01-15T10:49:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_JIRA_VIEW,SYS_POWERBI_READ;;;;;;;;
adm_antonio.barbieri.ymxj;R&D AI;AI Researcher;Technical;2025-06-03T14:14:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_WRITE,SYS_CONFLUENCE_READ,SYS_GCP_READ,SYS_JIRA_READ,SYS_SNOWFLAKE_WRITE;;;;;;;;
silvia.russo.xsmd;R&D Innovation;Innovation Engineer;Internal;2025-10-03T16:20:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_AWS_ALL,SYS_AWS_READ,SYS_AZURE_WRITE,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_JIRA_VIEW;;;;;;;;
svc_support_l_support_fxtk;Support L1;Support Agent L1;Internal;2025-08-11T13:39:55Z;INF_MAIL_READ,INF_MAIL_VIEW,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SERVICENOW_WRITE,SYS_ZENDESK_VIEW;;;;;;;;
anna.rizzo.zzhr;Support L2;Support Agent L2;Internal;2025-10-24T07:11:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_CONFLUENCE_VIEW,SYS_SERVICENOW_VIEW,SYS_SPLUNK_WRITE,SYS_ZENDESK_VIEW;;;;;;;;
adm_luca.rossi.pecl;Customer Success Enterprise;CSM Enterprise;Internal;2025-11-04T08:36:55Z;INF_MAIL_READ,INF_VPN_READ,SYS_CONFLUENCE_READ,SYS_SALESFORCE_WRITE,SYS_ZENDESK_VIEW;;;;;;;;
